,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
79,ENSG00000104967,31.570211533815403,26.8811555049415,32.0406002644023,11.174458149335855,36.0386465672176,21.846293987298402,32.503290675293854,4.938102687629311,28.85821630030435,3.34694704282187
80,ENSG00000105205,17.917933285777302,35.8170287488289,34.5972622874607,0.0,17.37804259917445,7.093153600269854,0.2912019361752145,0.308977016629511,56.458626393596,0.0
81,ENSG00000105219,3.01690461247837,3.472104613195555,3.7023774389054154,0.74663679018751,4.501012545592705,1.2338323748980176,2.6769676080930003,0.525291719224039,3.352040867521335,0.20053286634087633
82,ENSG00000105499,2.8727354459381846,5.7334342028886205,6.300883395860895,1.458646187761045,4.99800162586307,1.990646338153355,2.6239703604609597,0.05896400952464,5.943218346435705,0.061852478133818105
83,ENSG00000105695,1.36614235981227,1.70563353075626,1.46673343901053,0.3222049262542575,1.8446038002648701,0.6441518088543585,0.9123150340443111,0.49564796413462603,1.806890321176875,0.0701885721809591
84,ENSG00000105717,1.66441515744513,1.36577964310583,1.3441854185251585,1.43646296584765,1.6025538847906051,1.554643611136475,2.54774495370887,0.188713504941905,1.417781338155225,0.8832063112984206
85,ENSG00000105974,27.3281837317627,22.1954884105183,25.227580699760498,54.43217536722375,18.3257092553905,19.841219814744,34.988708365063005,19.434909254114487,42.9496220879052,4.992704063742123
86,ENSG00000106013,0.445935724666504,0.1783645228885395,0.422362363432055,0.0313187904602208,0.715539675920412,0.0,0.0303015207332718,0.4434876756514885,0.899552415367752,0.0
87,ENSG00000106018,3.20534001222485,1.787323125780865,3.678442112505195,5.41112119126082,3.3395774254251354,1.5426149839817,2.891719666392265,10.438277808581876,2.231170058168889,23.350429941389233
88,ENSG00000106341,7.019682472806085,12.52893608808075,10.050018233130789,2.989141068237225,6.47439345551032,4.547771835502569,12.728564732224608,0.6474252494652135,14.29417859646429,0.109055240937017
89,ENSG00000106366,6.39431780149856,4.047400270954685,4.54462671448055,10.053506631758905,7.3356682012750944,7.343801691086765,21.727878826675898,2.0179510852361453,29.40357692277935,1.9427437417854554
90,ENSG00000106511,0.530939401433572,2.562541287727065,3.57207273581367,0.887503894435749,0.8197479510126375,0.497551525974329,1.034959989057481,0.18552981021492249,1.7311638710897999,0.3752101416475453
91,ENSG00000106631,3.40508876992189,2.901776867809735,3.09326374050148,2.28710035907306,3.002590754640975,4.10374732080205,5.59634981760043,0.0668602529126275,6.6850619872979005,0.14091911791861433
92,ENSG00000106785,30.25662954459415,32.959906985770104,31.965464921727552,13.894187171607,27.7996391623163,19.0009643390547,30.380816063759752,7.812868640328105,32.3837906780229,3.9557089729675567
93,ENSG00000107014,12.0709072084745,9.347672326746899,9.2019730806614,5.399326714957085,13.5725595617241,0.5331286767004845,12.7035488002074,8.31185317576799,16.0755460949131,0.067709096303898
94,ENSG00000107807,0.0,0.0,0.0,0.618940599912988,0.0,0.0,0.0,24.85884317206165,0.0,23.999304287730066
95,ENSG00000107821,0.7094015081521956,0.6514916380580136,0.843821309013282,11.425683289063201,1.008354991832622,1.12866926379305,0.8494423123442856,23.6911676969618,1.44834306889669,23.524707222078735
96,ENSG00000107831,5.151721518526805,5.115044617444211,4.50048821202183,36.990647404,3.06185118670952,1.9797358604654651,2.731758628368535,25.848421381979847,3.786512225353305,6.661077599629423
97,ENSG00000108001,0.5130570938830535,0.3337120811807535,0.5500226437752289,1.789333800530765,0.3442020078257325,0.22958557835781998,0.240452099033657,1.7481575884802698,0.5321407592910925,2.1455880490237065
98,ENSG00000108379,3.93054068499577,5.302133713503765,3.7697380353697802,11.85518186558785,1.226677976487839,1.721266712560665,4.0688214549965505,7.444099705154515,4.612756173040125,2.214136098954563
99,ENSG00000108557,2.570166546701955,3.206210686113735,2.310828961659405,27.067659346055848,4.860926781023825,4.8701764543257955,2.54419101460078,30.807074077140697,3.5030392058796602,26.4679038573958
100,ENSG00000108798,5.244905190087534,5.90229563488066,4.413608158581425,3.61564578547612,6.1025435447297,5.402461376356291,4.59153453037449,0.76346110368035,7.19505374335549,0.749598557299124
101,ENSG00000108821,48.68608812258755,43.56960078852815,72.6977723779138,37.70818786181135,83.6367660280201,50.475625828735346,96.7753682615137,14.86883122697965,145.030699713924,12.408130119484104
102,ENSG00000108950,0.733035165435143,2.71032248555651,2.534619164036685,0.8209372110310165,0.5904528038797214,0.6393242616782224,0.3799804471065155,2.07275370461743,1.888480925706528,5.0767894926897235
103,ENSG00000109846,0.8060055756833425,0.6854650004702769,0.7606945586327785,0.282899468940575,2.4778566313552552,0.6256202013427915,0.8079695969482025,0.20049734731977248,1.38283711187121,0.015877999110462834
104,ENSG00000110090,15.23918073201845,11.346455625136684,13.14843646445615,76.1658752713982,10.834624080458902,5.54855318521412,8.782283564539199,83.02196223461735,16.9053621611485,94.36454898718148
105,ENSG00000111331,1.1148915017411185,1.4253500538402202,1.251571864712195,0.238104772244862,1.32390871059745,0.840872608500139,2.575005702308205,0.06357705811928095,1.19584953921315,0.007524932880500333
106,ENSG00000111424,1.82639547445959,3.141586537870325,2.215514827086665,0.8583878932269264,1.1678731556746016,1.066290353959969,3.20353140374994,0.6241925293185675,1.136784039945481,0.32353292552449836
107,ENSG00000111432,1.1552443394953191,0.137993683848262,1.45281987206156,6.938658110914735,1.79717359713946,1.5464927568368299,0.0,9.466098262758315,0.5901136437159336,13.392367162560333
108,ENSG00000111452,0.19538346700168002,0.2668845577815045,0.2968249047669535,0.07798509186180785,0.2659483225849605,0.1081854820806375,0.277433012431156,0.0166413019789618,0.52390316191899,0.027791169853168835
109,ENSG00000111799,5.494490942916605,2.2917519092041703,4.290819913470245,4.18151581570678,2.85791527911792,2.89364223901485,12.38685632492356,1.54684495389359,10.98185292110415,0.9701518862245431
110,ENSG00000112041,5.962134068609865,6.521244558278415,6.69964274471841,2.26400266601727,6.361316201557865,1.79797507979346,4.976981763838105,1.1228404518622401,6.108294203427615,0.18884563025468418
111,ENSG00000112183,0.7637706349187505,1.0165823003541745,0.9957067562971136,1.815432592247035,1.065573366651257,1.1420562150801201,0.5960962156148539,3.7063099414938603,1.1463637490254963,8.227160372138849
112,ENSG00000112232,1.23341393138231,8.93963288280086,19.4631157591381,17.6803883643938,22.9945851089103,12.8857891341329,17.05806301228315,10.01424269490421,9.224246850604434,28.06560098279343
113,ENSG00000112246,0.27341939114852,0.48989626393978347,0.44474720279755253,0.3501440008395495,0.47215027181477,0.1346890578723875,0.3323237838493225,0.08167806501035185,0.2798107956673085,0.04431839385792493
114,ENSG00000112619,5.43590976875943,5.130415923622145,4.14040790762894,2.5474827685936052,4.788071570890455,0.7089269439052734,3.429850644253775,1.2035079794281645,4.8816850544159305,0.26653214068489006
115,ENSG00000113209,22.9982559631621,77.59885493716476,31.73634418936095,16.1682370092848,22.694802427563502,1.57413674802496,1.57002772516139,4.792841810649625,4.231057056215385,42.68257872402129
116,ENSG00000113361,0.4938677899848835,0.691471480685929,0.539422920925802,3.98492335815531,0.728854945544425,0.37385765472161603,0.6471028157960955,3.709898774158935,0.750441748388471,4.03775703907633
117,ENSG00000113430,0.7379405925109035,1.47047375955226,1.95923509687143,24.1661543136081,0.9992962556023439,1.462968710048045,2.26516513752217,25.48821819519455,1.70871343154842,34.097377541859665
118,ENSG00000113532,0.302884658868468,0.346134942011042,0.288923191657406,1.0647705462358652,0.445811133103385,0.3582585436768745,0.1081564376136124,1.3981485180414501,0.340021361352151,1.7582346768953432
119,ENSG00000113721,16.11906165089985,20.771363288062552,22.107644592505,8.46206487487402,18.8298851693949,14.14805383558585,14.95947176340635,3.370227115248385,16.85180959781345,1.1506860461516109
120,ENSG00000114251,2.6192045390676304,4.173356910796235,3.406152487394025,13.75874690702585,4.26201245858235,2.3924972869807197,2.919004109082765,21.849550712916752,3.05651921932425,24.050838218571432
121,ENSG00000114854,12.0644791014862,11.244652573388759,14.63941558532715,5.193759408842025,13.02325619702615,10.288498171502706,17.41368980961695,2.076633922063595,19.02957871550585,1.9846060465386934
122,ENSG00000115155,0.13611684416882663,0.181926134520593,0.06790689966869785,0.11918843011652,0.7547365833137215,0.10087358723480444,0.08992360215322175,0.03052045888178935,0.21145441494578548,0.008681951413920367
123,ENSG00000115318,12.8421434556778,14.9371349139554,20.07239417518855,7.30422186004549,4.592352871489895,26.18900446167975,18.92196752280895,37.56530187735425,23.16287868019575,42.95012668928854
124,ENSG00000115353,2.31845449795828,3.4255588627256452,5.56337311661707,2.3512596043636647,0.04142016214663885,0.1448211121138525,1.079864072645655,0.285623216169818,5.22854104822224,1.0171516924956892
125,ENSG00000115461,5.550108807060485,4.0118267903729805,6.54765622168576,4.049533422735075,13.325680838523965,3.71448262112918,3.036165254027195,10.91802822649918,4.983045710401125,24.366265734271565
126,ENSG00000115507,3.072716397545475,3.100691141924065,3.4532668355893152,0.9314506301175041,2.1534359141849047,1.862772551496785,3.831496062296095,0.111188377563872,2.935540266839565,0.09723134468301498
127,ENSG00000115828,9.047757249645585,32.1558560802931,36.0526694444071,8.32790003429338,9.465445150958756,9.41952051710729,8.77149147829954,6.105645116470805,47.18167758545785,3.4525007443171933
128,ENSG00000116299,0.834918821061248,0.587484186024109,0.980006516603367,0.10373358513297806,0.6826092375034221,0.5299881664293995,0.8928578637615949,0.327032532511097,1.05520599363786,0.1263439703374099
129,ENSG00000116791,0.22785753114309598,62.71635095872505,68.0648773102304,51.97673550532135,89.38936686168469,46.8480258804989,7.3847479239705995,33.81605899928195,75.39996282122809,28.988927139412535
130,ENSG00000116819,0.37125501239569403,0.14593946063280125,0.2329626871380055,1.197978125380845,0.1169971798088173,0.5192090900536335,0.22784495209427003,2.047437922838565,0.34439115855742697,1.7188122900450367
131,ENSG00000116833,7.96177806194577,8.820757998980614,9.392941157133555,36.51445744558865,5.092886594933585,2.5274946276683,6.376897791425835,45.766996333361305,8.131625184186891,45.04075004879197
